Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits
2017-11-13,24.761903762817383,26.16666603088379,23.214284896850582,23.64285659790039,23.337087631225582,11914560,SECURCRED,,
2017-11-14,24.339284896850582,25.178571701049805,23.70833206176757,24.04166603088379,23.73073959350586,1819440,SECURCRED,,
2017-11-15,24.28571319580078,24.28571319580078,22.261903762817383,22.928571701049805,22.632041931152344,1088640,SECURCRED,,
2017-11-16,23.0,23.0,22.0238094329834,22.589284896850582,22.2971420288086,604800,SECURCRED,,
2017-11-17,22.5,24.16666603088379,22.5,23.0476188659668,22.749547958374023,463680,SECURCRED,,
2017-11-20,22.380952835083008,24.28571319580078,22.380952835083008,23.654760360717773,23.34883689880371,277200,SECURCRED,,
2017-11-21,24.154760360717773,25.5952377319336,23.58333206176757,25.33333206176757,25.00570106506348,1018080,SECURCRED,,
2017-11-22,26.0476188659668,30.3988094329834,25.95237922668457,30.3511905670166,29.958663940429688,3951360,SECURCRED,,
2017-11-23,31.41666603088379,32.35714340209961,29.64285659790039,30.630952835083008,30.23480796813965,1632960,SECURCRED,,
2017-11-24,30.357141494750977,30.4761905670166,28.8452377319336,29.82737922668457,29.441627502441406,609840,SECURCRED,,
2017-11-27,30.26785659790039,30.26785659790039,28.39285659790039,28.565475463867188,28.196043014526367,292320,SECURCRED,,
2017-11-28,28.3452377319336,28.3452377319336,26.190475463867188,26.815475463867188,26.46867561340332,408240,SECURCRED,,
2017-11-29,27.7261905670166,30.238094329833984,27.380952835083008,29.3988094329834,29.018598556518555,509040,SECURCRED,,
2017-11-30,29.5238094329834,31.904760360717773,29.28571319580078,30.261903762817383,29.87053298950196,655200,SECURCRED,,
2017-12-01,30.83333206176757,31.5476188659668,29.41071319580078,29.58333206176757,29.20073509216309,317520,SECURCRED,,
2017-12-04,30.82737922668457,31.303571701049805,29.16666603088379,29.440475463867188,29.05972671508789,342720,SECURCRED,,
2017-12-05,29.16666603088379,30.83333206176757,29.0476188659668,29.803571701049805,29.418127059936523,257040,SECURCRED,,
