Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits,Company_Name
2002-07-01 00:00:00,67.69999694824219,67.69999694824219,65.69999694824219,66.5999984741211,30.03595924377441,32801,ACCELYA,,,Accelya Solutions India Limited
2002-07-02 00:00:00,66.5,66.5,64.19999694824219,64.8499984741211,29.24671745300293,53167,ACCELYA,,,Accelya Solutions India Limited
2002-07-03 00:00:00,65.0,68.5,64.1500015258789,67.25,30.3291072845459,105430,ACCELYA,,,Accelya Solutions India Limited
2002-07-04 00:00:00,68.69999694824219,71.80000305175781,68.0,68.3499984741211,30.82519149780273,145827,ACCELYA,,,Accelya Solutions India Limited
2002-07-05 00:00:00,69.0,69.25,67.0999984741211,67.9000015258789,30.62225151062012,48472,ACCELYA,,,Accelya Solutions India Limited
2002-07-08 00:00:00,68.80000305175781,70.5,68.0,68.3499984741211,30.82519149780273,89751,ACCELYA,,,Accelya Solutions India Limited
2002-07-09 00:00:00,69.0,69.0,67.0999984741211,67.5,30.441844940185547,37756,ACCELYA,,,Accelya Solutions India Limited
2002-07-10 00:00:00,69.0,69.0,66.0,66.19999694824219,29.85556602478028,29923,ACCELYA,,,Accelya Solutions India Limited
2002-07-11 00:00:00,66.5,66.5,63.5,63.900001525878906,28.818283081054688,41027,ACCELYA,,,Accelya Solutions India Limited
2002-07-12 00:00:00,64.75,65.3499984741211,63.150001525878906,63.75,28.75063133239746,40946,ACCELYA,,,Accelya Solutions India Limited
2002-07-15 00:00:00,62.900001525878906,63.29999923706055,61.0,61.5,27.73590660095215,35589,ACCELYA,,,Accelya Solutions India Limited
2002-07-16 00:00:00,62.0,63.0,60.150001525878906,60.45000076293945,27.262365341186523,42097,ACCELYA,,,Accelya Solutions India Limited
2002-07-17 00:00:00,58.5,61.20000076293945,58.5,59.34999847412109,26.76627540588379,32003,ACCELYA,,,Accelya Solutions India Limited
2002-07-18 00:00:00,48.0,61.75,48.0,61.0,27.510398864746094,28211,ACCELYA,,,Accelya Solutions India Limited
2002-07-19 00:00:00,60.0,60.45000076293945,59.0,59.150001525878906,26.67607688903809,22216,ACCELYA,,,Accelya Solutions India Limited
2002-07-22 00:00:00,56.09999847412109,57.5,55.29999923706055,55.95000076293945,25.232908248901367,45314,ACCELYA,,,Accelya Solutions India Limited
2002-07-23 00:00:00,55.75,56.95000076293945,54.79999923706055,55.95000076293945,25.232908248901367,62142,ACCELYA,,,Accelya Solutions India Limited
2002-07-24 00:00:00,55.5,55.54999923706055,52.20000076293945,52.400001525878906,23.63189697265625,39808,ACCELYA,,,Accelya Solutions India Limited
2002-07-25 00:00:00,54.45000076293945,60.0,51.900001525878906,52.5,23.67699432373047,67779,ACCELYA,,,Accelya Solutions India Limited
2002-07-26 00:00:00,52.0,52.45000076293945,49.150001525878906,50.04999923706055,22.57206344604492,53213,ACCELYA,,,Accelya Solutions India Limited
2002-07-29 00:00:00,49.150001525878906,51.0,44.5,46.0,20.74555397033692,61733,ACCELYA,,,Accelya Solutions India Limited
2002-07-30 00:00:00,48.0,49.0,44.09999847412109,44.79999923706055,20.204364776611328,67289,ACCELYA,,,Accelya Solutions India Limited
2002-07-31 00:00:00,44.150001525878906,44.95000076293945,41.54999923706055,43.5,19.61808204650879,82611,ACCELYA,,,Accelya Solutions India Limited
2002-08-01 00:00:00,43.5,46.0,43.25,43.84999847412109,19.775922775268555,44416,ACCELYA,,,Accelya Solutions India Limited
2002-08-02 00:00:00,42.20000076293945,44.0,42.20000076293945,43.5,19.61808204650879,21102,ACCELYA,,,Accelya Solutions India Limited
2002-08-05 00:00:00,44.0,46.84999847412109,44.0,46.25,20.858306884765625,42282,ACCELYA,,,Accelya Solutions India Limited
2002-08-06 00:00:00,45.5,46.900001525878906,44.20000076293945,46.5,20.97105026245117,26712,ACCELYA,,,Accelya Solutions India Limited
2002-08-07 00:00:00,47.5,52.84999847412109,47.20000076293945,51.400001525878906,23.180906295776367,153039,ACCELYA,,,Accelya Solutions India Limited
2002-08-08 00:00:00,52.0,53.70000076293945,46.59999847412109,47.70000076293945,21.512243270874023,223312,ACCELYA,,,Accelya Solutions India Limited
2002-08-09 00:00:00,48.400001525878906,49.650001525878906,47.0,49.04999923706055,22.121082305908203,115831,ACCELYA,,,Accelya Solutions India Limited
2002-08-12 00:00:00,49.09999847412109,50.400001525878906,47.75,48.59999847412109,21.91813087463379,77028,ACCELYA,,,Accelya Solutions India Limited
2002-08-13 00:00:00,49.95000076293945,49.95000076293945,47.0,47.29999923706055,21.33184242248535,51260,ACCELYA,,,Accelya Solutions India Limited
2002-08-14 00:00:00,47.0,47.400001525878906,46.150001525878906,46.59999847412109,21.01614761352539,37073,ACCELYA,,,Accelya Solutions India Limited
2002-08-15 00:00:00,46.59999847412109,46.59999847412109,46.59999847412109,46.59999847412109,21.01614761352539,0,ACCELYA,,,Accelya Solutions India Limited
2002-08-16 00:00:00,48.0,48.0,46.09999847412109,46.59999847412109,21.01614761352539,31863,ACCELYA,,,Accelya Solutions India Limited
