Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits,Company_Name
2015-03-02,92.6500015258789,97.27999877929688,92.1999969482422,97.2300033569336,94.55411529541016,212400,GREENLAM,,,Greenlam Industries Limited
2015-03-03,102.08999633789062,102.08999633789062,97.8000030517578,102.08999633789062,99.28035736083984,213555,GREENLAM,,,Greenlam Industries Limited
2015-03-04,106.8000030517578,107.19000244140624,104.0,107.19000244140624,104.23999786376952,37720,GREENLAM,,,Greenlam Industries Limited
2015-03-05,112.54000091552734,112.54000091552734,108.0999984741211,112.52999877929688,109.43302154541016,119615,GREENLAM,,,Greenlam Industries Limited
2015-03-09,116.4000015258789,116.4000015258789,106.91000366210938,107.1500015258789,104.20110321044922,57515,GREENLAM,,,Greenlam Industries Limited
2015-03-10,106.0,106.0,101.8000030517578,101.88999938964844,99.08585357666016,26840,GREENLAM,,,Greenlam Industries Limited
2015-03-11,102.4000015258789,103.8000030517578,97.04000091552734,98.88999938964844,96.16841888427734,24590,GREENLAM,,,Greenlam Industries Limited
2015-03-12,94.8000030517578,100.0,94.8000030517578,97.61000061035156,94.92365264892578,16140,GREENLAM,,,Greenlam Industries Limited
2015-03-13,99.98999786376952,100.1999969482422,93.01000213623048,93.38999938964844,90.81979370117188,22900,GREENLAM,,,Greenlam Industries Limited
2015-03-16,93.8000030517578,94.1999969482422,90.22000122070312,91.87999725341795,89.35134887695312,13940,GREENLAM,,,Greenlam Industries Limited
2015-03-17,91.8000030517578,96.4000015258789,86.19999694824219,89.83999633789062,87.36748504638672,41215,GREENLAM,,,Greenlam Industries Limited
2015-03-18,91.0,94.97000122070312,90.20999908447266,93.9499969482422,91.36436462402344,25365,GREENLAM,,,Greenlam Industries Limited
2015-03-19,93.68000030517578,95.55999755859376,90.0,92.5999984741211,90.05154418945312,32755,GREENLAM,,,Greenlam Industries Limited
2015-03-20,92.8000030517578,92.95999908447266,89.5999984741211,90.4000015258789,87.91207885742188,6545,GREENLAM,,,Greenlam Industries Limited
2015-03-23,89.08000183105469,91.3000030517578,89.08000183105469,90.08999633789062,87.61061096191406,38265,GREENLAM,,,Greenlam Industries Limited
2015-03-24,91.0199966430664,91.0199966430664,86.4800033569336,88.31999969482422,85.88931274414062,10695,GREENLAM,,,Greenlam Industries Limited
