Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits,Company_Name
2002-08-12,306.0,309.8999938964844,305.5,309.1000061035156,284.1912536621094,13300,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-13,302.54998779296875,313.0,302.54998779296875,310.8999938964844,285.84619140625,14200,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-14,303.1000061035156,312.0,303.1000061035156,311.20001220703125,286.1220092773437,40000,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-15,311.20001220703125,311.20001220703125,311.20001220703125,311.20001220703125,286.1220092773437,0,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-16,310.0,312.0,308.04998779296875,311.04998779296875,285.9841613769531,30600,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-19,311.0,313.8999938964844,310.6000061035156,311.25,286.16802978515625,29300,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-20,312.25,312.8500061035156,310.5,311.5,286.3979187011719,74300,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-21,309.0,324.25,309.0,316.29998779296875,290.8110656738281,48800,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-22,316.04998779296875,318.79998779296875,311.0,314.54998779296875,289.2020874023437,32600,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-23,311.0,315.8999938964844,311.0,314.6000061035156,289.2480773925781,46100,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-26,313.8999938964844,316.8999938964844,313.0,316.0,290.5353088378906,31600,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-27,315.5,317.0,312.0,315.70001220703125,290.25946044921875,41800,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-28,307.0,321.8999938964844,307.0,314.8999938964844,289.52392578125,33100,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-29,315.45001220703125,322.0,311.54998779296875,318.79998779296875,293.1095886230469,41100,ULTRACEMCO,,,UltraTech Cement Limited
2002-08-30,320.0,320.0,311.54998779296875,314.75,289.38592529296875,84100,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-02,318.0,318.5,311.5,313.29998779296875,288.0527648925781,23300,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-03,315.5,315.5,310.20001220703125,311.04998779296875,285.9841613769531,15500,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-04,312.0,316.3999938964844,309.0,314.5,289.1560974121094,16300,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-05,312.0,324.04998779296875,311.75,321.3999938964844,295.50006103515625,49800,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-06,319.04998779296875,324.8500061035156,316.1000061035156,318.20001220703125,292.5579528808594,46800,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-09,314.0,317.0,313.04998779296875,314.29998779296875,288.97216796875,13800,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-10,314.29998779296875,314.29998779296875,314.29998779296875,314.29998779296875,288.97216796875,0,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-11,313.0,318.0,312.04998779296875,313.95001220703125,288.6504211425781,20400,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-12,313.0,323.0,312.1000061035156,321.25,295.36212158203125,61900,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-13,321.0,322.0,314.1000061035156,316.6000061035156,291.0869140625,58400,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-16,313.0,318.20001220703125,311.54998779296875,316.8999938964844,291.3626708984375,24600,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-17,313.0,319.0,313.0,314.8500061035156,289.4779357910156,6600,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-18,315.0,316.75,311.1000061035156,313.5,288.2366943359375,18400,ULTRACEMCO,,,UltraTech Cement Limited
2002-09-19,311.6000061035156,316.8500061035156,308.0,309.6000061035156,284.6510009765625,28900,ULTRACEMCO,,,UltraTech Cement Limited
