Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name
2007-12-28,71.10000610351562,71.10000610351562,61.407005310058594,65.63250732421875,60.985939025878906,41350651,TRIL
2007-12-31,66.4425048828125,78.7590103149414,65.70000457763672,78.7590103149414,73.1831283569336,30808841,TRIL
2008-01-01,81.00000762939453,84.510009765625,78.30900573730469,79.7715072631836,74.12394714355469,20833564,TRIL
2008-01-02,78.75000762939453,80.19001007080078,75.42000579833984,76.11300659179688,70.72445678710938,7064599,TRIL
2008-01-03,76.95000457763672,76.95000457763672,72.00000762939453,72.1935043334961,67.08244323730469,4229432,TRIL
2008-01-04,73.7235107421875,77.22000885009766,69.87600708007812,71.12700653076172,66.09146118164062,4400021,TRIL
2008-01-07,70.20000457763672,74.22750854492188,69.30000305175781,69.83550262451172,64.8913803100586,2583310,TRIL
2008-01-08,71.010009765625,72.531005859375,67.05450439453125,68.44500732421875,63.59931182861328,2086599,TRIL
2008-01-09,68.60700225830078,68.60700225830078,65.25000762939453,65.6100082397461,60.965030670166016,1776666,TRIL
2008-01-10,66.69000244140625,69.93000793457031,64.17000579833984,64.55250549316406,59.98238754272461,1990322,TRIL
2008-01-11,64.89000701904297,65.69100952148438,63.20700454711914,63.72000503540039,59.20883560180664,1043722,TRIL
2008-01-14,63.90000534057617,66.33000946044922,63.44100570678711,64.52550506591797,59.95730209350586,972099,TRIL
2008-01-15,65.52000427246094,66.33000946044922,63.90900421142578,64.3860092163086,59.82768630981445,805988,TRIL
2008-01-16,63.45000457763672,64.08000946044922,59.94000625610352,61.74000549316406,57.36901473999024,858966,TRIL
2008-01-17,61.38450622558594,65.52000427246094,61.20000457763672,62.991004943847656,58.531436920166016,1252422,TRIL
2008-01-18,54.90450668334961,64.25550842285156,54.90450668334961,59.84100341796875,55.60445022583008,610944,TRIL
2008-01-21,60.1200065612793,60.51600646972656,49.77000427246094,53.78400421142578,49.97626495361328,840344,TRIL
2008-01-22,49.09950256347656,49.09950256347656,43.02900314331055,45.63450241088867,42.40372085571289,823999,TRIL
2008-01-23,50.22000503540039,54.7650032043457,41.40000534057617,53.87850570678711,50.0640754699707,652899,TRIL
2008-01-24,56.97000503540039,57.15000534057617,47.34000396728516,48.54150390625,45.10491943359375,807544,TRIL
2008-01-25,50.40000534057617,53.6400032043457,49.95900344848633,52.13250350952149,48.44169235229492,297199,TRIL
2008-01-28,50.40000534057617,55.04850387573242,49.95000457763672,53.60400390625,49.80901718139648,343544,TRIL
2008-01-29,54.00000381469727,55.71000671386719,52.65000534057617,54.09000396728516,50.26060485839844,289055,TRIL
2008-01-30,54.89100646972656,54.89100646972656,51.75000381469727,52.65900421142578,48.93091583251953,215677,TRIL
2008-01-31,52.29000473022461,53.98200607299805,50.58000564575195,51.90300369262695,48.22843170166016,150466,TRIL
2008-02-01,52.20000457763672,52.74000549316406,49.05000305175781,50.31000518798828,46.74821853637695,204344,TRIL
2008-02-04,50.859004974365234,53.5410041809082,47.70000457763672,51.4800033569336,47.83538436889648,412599,TRIL
2008-02-05,52.20000457763672,52.92000579833984,51.30000686645508,52.55100631713867,48.830562591552734,369255,TRIL
2008-02-06,48.19500350952149,53.81100463867188,48.19500350952149,52.47900390625,48.76365661621094,347899,TRIL
2008-02-07,51.660003662109375,53.54550552368164,51.30000686645508,51.34050369262695,47.70575714111328,244966,TRIL
2008-02-08,52.19100570678711,52.19100570678711,48.15000534057617,48.68100357055664,45.23454284667969,288533,TRIL
2008-02-11,48.60000228881836,48.60000228881836,42.52500534057617,44.98200225830078,41.79742050170898,318633,TRIL
2008-02-12,43.47000503540039,45.00000381469727,41.85000228881836,43.0515022277832,40.00359725952149,275199,TRIL
2008-02-13,44.00100326538086,44.82000350952149,41.58900451660156,42.147003173828125,39.16312789916992,419677,TRIL
2008-02-14,44.09100341796875,45.90000534057617,42.75000381469727,45.45900344848633,42.24065780639648,267833,TRIL
2008-02-15,43.21800231933594,47.13300323486328,43.21800231933594,46.50750350952149,43.21492004394531,277144,TRIL
2008-02-18,47.160003662109375,54.00000381469727,46.62000274658203,49.51800537109375,46.01229095458984,209455,TRIL
2008-02-19,49.59000396728516,51.30000686645508,48.42000579833984,49.20750427246094,45.72377014160156,166477,TRIL
2008-02-20,47.74500274658203,48.78000259399414,47.25000381469727,47.4795036315918,44.11810302734375,90533,TRIL
2008-02-21,48.33000564575195,48.60000228881836,45.90000534057617,46.3905029296875,43.106201171875,83377,TRIL
2008-02-22,45.45000457763672,46.08000564575195,45.00900268554688,45.531005859375,42.307559967041016,122988,TRIL
2008-02-25,45.72000503540039,45.72000503540039,43.29450225830078,44.496002197265625,41.3458251953125,116388,TRIL
2008-02-26,44.631004333496094,45.78300476074219,43.74000549316406,44.37450408935547,41.23292922973633,205488,TRIL
2008-02-27,45.45000457763672,46.05300521850586,44.64900588989258,45.0315055847168,41.84342193603516,148033,TRIL
2008-02-28,43.87500381469727,45.45000457763672,43.85700225830078,44.32950210571289,41.19112396240234,54733,TRIL
2008-02-29,44.379005432128906,45.00000381469727,43.76250457763672,44.02350234985352,40.90678024291992,67933,TRIL
2008-03-03,41.49000549316406,43.82100296020508,40.01400375366211,41.22000503540039,38.30176162719727,105955,TRIL
2008-03-04,40.68450546264648,42.11100387573242,39.33000183105469,40.410003662109375,37.54910659790039,94166,TRIL
2008-03-05,40.95000457763672,41.40000534057617,37.026004791259766,39.38400268554688,36.595741271972656,93799,TRIL
2008-03-07,39.150001525878906,39.78000259399414,36.000003814697266,36.08100128173828,33.526580810546875,173855,TRIL
2008-03-10,36.000003814697266,36.000003814697266,29.39850234985352,34.87950134277344,32.41014862060547,139911,TRIL
2008-03-11,35.10000228881836,40.33800506591797,33.750003814697266,38.83500289916992,36.08561325073242,235322,TRIL
2008-03-12,40.95000457763672,41.76000213623047,39.150001525878906,39.51450347900391,36.71699905395508,899655,TRIL
2008-03-13,37.08000183105469,37.90350341796875,34.29450225830078,37.12050247192383,34.492488861083984,188944,TRIL
2008-03-14,36.000003814697266,40.50000381469727,35.64900207519531,39.568504333496094,36.76717758178711,186466,TRIL
2008-03-17,35.23500442504883,36.9900016784668,32.49900436401367,33.37200164794922,31.009374618530277,266855,TRIL
2008-03-18,35.01000213623047,35.455501556396484,34.02000427246094,34.24950408935547,31.82474708557129,199466,TRIL
2008-03-19,35.28000259399414,35.910003662109375,34.65900421142578,35.1405029296875,32.65266036987305,294299,TRIL
2008-03-24,36.36000442504883,36.36000442504883,28.83150291442871,31.95000267028809,29.68804168701172,304477,TRIL
2008-03-25,33.660003662109375,35.09550476074219,32.544002532958984,34.24500274658203,31.820566177368164,231366,TRIL
2008-03-26,34.99200439453125,36.6300048828125,34.00200271606445,34.63200378417969,32.18016815185547,123199,TRIL
2008-03-27,33.88500213623047,34.89750289916992,32.400001525878906,33.75450134277344,31.36478805541992,144766,TRIL
2008-03-28,34.3800048828125,38.83500289916992,34.3800048828125,38.00250244140625,35.31204605102539,306822,TRIL
2008-03-31,37.35900115966797,41.27850341796875,35.10000228881836,35.581504821777344,33.06245422363281,635033,TRIL
2008-04-01,36.720001220703125,37.80000305175781,35.55000305175781,36.25650405883789,33.689666748046875,226666,TRIL
2008-04-02,37.35000228881836,37.9800033569336,35.19000244140625,35.79300308227539,33.25897216796875,134033,TRIL
2008-04-03,37.2285041809082,37.2285041809082,34.645503997802734,36.058502197265625,33.50567626953125,63655,TRIL
2008-04-04,36.846004486083984,36.846004486083984,34.3800048828125,35.04600143432617,32.56485748291016,66144,TRIL
2008-04-07,32.70150375366211,37.12500381469727,32.70150375366211,36.54450225830078,33.95726776123047,180133,TRIL
2008-04-08,37.08000183105469,37.08000183105469,35.46900177001953,35.70750427246094,33.179527282714844,40611,TRIL
2008-04-09,35.820003509521484,36.8910026550293,34.92000198364258,35.99550247192383,33.44713592529297,96422,TRIL
2008-04-10,36.04500198364258,38.25000381469727,35.99550247192383,37.5525016784668,34.89390563964844,221066,TRIL
2008-04-11,38.06100463867188,39.150001525878906,36.900001525878906,38.19150161743164,35.48766326904297,207266,TRIL
2008-04-15,38.160003662109375,38.70000457763672,36.900001525878906,37.64250183105469,34.97753143310547,95055,TRIL
2008-04-16,37.44000244140625,40.2300033569336,37.44000244140625,38.18250274658203,35.479305267333984,177633,TRIL
2008-04-17,38.8800048828125,39.94650268554688,38.160003662109375,38.308502197265625,35.59638214111328,150499,TRIL
2008-04-21,37.9800033569336,39.53700256347656,37.9800033569336,39.12300109863281,36.35321807861328,118288,TRIL
2008-04-22,39.150001525878906,42.69600296020508,39.150001525878906,41.22450256347656,38.30594253540039,992522,TRIL
2008-04-23,41.85000228881836,43.16850280761719,40.1670036315918,40.67550277709961,37.79580307006836,467799,TRIL
2008-04-24,41.83200454711914,41.83200454711914,40.15350341796875,40.49550247192383,37.62854766845703,170611,TRIL
2008-04-25,40.50000381469727,41.121002197265625,39.2400016784668,39.68100357055664,36.87171936035156,109622,TRIL
2008-04-28,40.05000305175781,40.22550582885742,39.150001525878906,39.46950149536133,36.67518615722656,94833,TRIL
2008-04-29,40.18500518798828,40.18500518798828,38.92500305175781,39.28050231933594,36.49956893920898,91788,TRIL
2008-04-30,39.95100402832031,40.89600372314453,39.622501373291016,39.865501403808594,37.04315185546875,138555,TRIL
2008-05-02,40.50900268554688,40.72050476074219,40.0680046081543,40.37850570678711,37.51983642578125,116422,TRIL
2008-05-05,39.97350311279297,40.68000411987305,39.69000244140625,39.91950225830078,37.09333038330078,66844,TRIL
2008-05-06,39.78000259399414,40.2300033569336,39.150001525878906,39.285003662109375,36.50374603271485,57911,TRIL
2008-05-07,39.19500350952149,39.2130012512207,37.9890022277832,38.26350402832031,35.55457305908203,49811,TRIL
2008-05-08,38.25000381469727,38.25000381469727,37.53000259399414,37.70100402832031,35.03189468383789,40055,TRIL
2008-05-09,37.80000305175781,38.40300369262695,36.900001525878906,37.10700225830078,34.47994613647461,47166,TRIL
2008-05-12,38.00700378417969,38.00700378417969,35.19900131225586,36.16200256347656,33.60185241699219,97988,TRIL
2008-05-13,36.900001525878906,37.35000228881836,36.18000411987305,36.283504486083984,33.71474838256836,53555,TRIL
2008-05-14,36.900001525878906,36.900001525878906,35.19000244140625,36.09450149536133,33.53912734985352,38922,TRIL
2008-05-15,36.8550033569336,36.88650131225586,35.910003662109375,36.55800247192383,33.969810485839844,111888,TRIL
2008-05-16,37.08000183105469,37.08000183105469,36.000003814697266,36.41400146484375,33.83600616455078,49433,TRIL
2008-05-20,36.09000396728516,39.51000213623047,36.000003814697266,37.7910041809082,35.11552429199219,210255,TRIL
2008-05-21,37.35900115966797,40.04550552368164,37.35900115966797,38.80350112915039,36.05633163452149,201166,TRIL
2008-05-22,38.70000457763672,38.86650466918945,37.89450454711914,38.19150161743164,35.48766326904297,60133,TRIL
2008-05-23,38.07000350952149,38.60100173950195,36.72900390625,37.00350189208984,34.383766174316406,47566,TRIL
2008-05-26,36.18000411987305,36.45000457763672,35.55000305175781,35.92350387573242,33.38022994995117,63377,TRIL
2008-05-27,36.03150177001953,36.09000396728516,34.20000457763672,34.54650115966797,32.1007194519043,65599,TRIL
2008-05-28,34.654502868652344,35.685001373291016,34.650001525878906,35.22600173950195,32.732112884521484,41044,TRIL
2008-05-29,35.910003662109375,36.000003814697266,34.65900421142578,34.94700241088867,32.47286605834961,45977,TRIL
2008-05-30,34.650001525878906,35.71200180053711,34.191001892089844,35.1405029296875,32.65266036987305,64288,TRIL
2008-06-02,35.910003662109375,35.99100112915039,33.750003814697266,33.79500198364258,31.402420043945312,52422,TRIL
2008-06-03,33.115501403808594,34.92000198364258,32.6925048828125,34.20450210571289,31.78293800354004,45699,TRIL
2008-06-04,35.99100112915039,35.99100112915039,32.42250442504883,32.97600173950195,30.64140510559082,56055,TRIL
2008-06-05,32.400001525878906,33.750003814697266,31.05000305175781,32.59800338745117,30.29016494750977,56977,TRIL
2008-06-06,32.92200469970703,33.28200149536133,31.95000267028809,32.112003326416016,29.83857536315918,46099,TRIL
2008-06-09,32.400001525878906,32.400001525878906,28.467002868652344,30.298503875732425,28.153465270996094,59588,TRIL
2008-06-10,29.99250221252441,30.87000274658203,29.70000267028809,30.447002410888672,28.291454315185547,33366,TRIL
2008-06-11,31.41000366210937,32.220001220703125,29.70000267028809,31.477502822875977,29.248994827270508,123599,TRIL
2008-06-12,30.15000343322754,31.500003814697266,30.15000343322754,31.09950256347656,28.89775657653809,36588,TRIL
2008-06-13,30.784503936767575,31.590002059936523,30.784503936767575,31.2345027923584,29.02320098876953,22544,TRIL
2008-06-16,32.220001220703125,33.18300247192383,31.140003204345703,32.88600158691406,30.55777931213379,71299,TRIL
2008-06-17,32.103004455566406,34.7400016784668,32.08500289916992,34.26750183105469,31.841476440429688,90877,TRIL
2008-06-18,34.3800048828125,34.6410026550293,32.85000228881836,33.44850158691406,31.080453872680664,37099,TRIL
2008-06-19,32.593502044677734,33.84000396728516,32.04000473022461,33.02100372314453,30.8492374420166,60955,TRIL
2008-06-20,33.30000305175781,33.30900192260742,31.140003204345703,31.878002166748047,29.78140640258789,54255,TRIL
2008-06-23,30.60000228881836,32.17500305175781,29.799001693725582,30.26250267028809,28.27216148376465,70411,TRIL
2008-06-24,30.69000244140625,30.69000244140625,29.35350227355957,29.73600196838379,27.780288696289062,49011,TRIL
2008-06-25,30.15000343322754,30.15000343322754,28.395002365112305,29.529001235961918,27.586898803710938,57599,TRIL
2008-06-26,29.70000267028809,31.37850379943848,29.23200225830078,30.37950325012207,28.38146209716797,55644,TRIL
2008-06-27,29.880001068115234,29.880001068115234,28.174501419067383,28.665002822875977,26.77972221374512,77244,TRIL
2008-06-30,28.71000289916992,28.89000129699707,25.969501495361328,26.51850128173828,24.774396896362305,73433,TRIL
2008-07-01,25.830001831054688,26.28900146484375,24.30000114440918,24.47100257873535,22.861560821533203,52644,TRIL
2008-07-02,24.39000129699707,25.10550117492676,22.59900283813477,23.872501373291016,22.302425384521484,136288,TRIL
2008-07-03,24.03000259399414,24.12000274658203,22.95000267028809,23.49900245666504,21.953489303588867,38088,TRIL
2008-07-04,23.130001068115234,23.54850196838379,22.2345027923584,23.323501586914062,21.789527893066406,73444,TRIL
2008-07-07,22.32000160217285,25.510501861572266,22.32000160217285,24.417001724243164,22.811111450195312,64977,TRIL
2008-07-08,23.85000228881836,26.97300148010254,23.400001525878903,24.93450164794922,23.294574737548828,94422,TRIL
2008-07-09,26.532001495361328,26.55000114440918,25.159502029418945,26.05500221252441,24.34138298034668,126099,TRIL
2008-07-10,26.10000228881836,26.10000228881836,25.29450225830078,25.735502243041992,24.042898178100582,49566,TRIL
2008-07-11,25.650001525878903,26.10000228881836,24.759002685546875,25.1460018157959,23.492168426513672,41544,TRIL
2008-07-14,24.516002655029297,24.89400291442871,23.94000244140625,24.277502059936523,22.68078994750977,32444,TRIL
2008-07-15,24.48000144958496,24.660001754760746,23.4900016784668,23.81850242614746,22.25197410583496,26544,TRIL
2008-07-16,23.44500160217285,24.205501556396484,22.698001861572266,23.14800262451172,21.625572204589844,38311,TRIL
2008-07-17,24.28650283813477,27.720001220703125,24.12450218200684,24.69150161743164,23.06755828857422,71366,TRIL
2008-07-18,24.840002059936523,25.20900154113769,24.57000160217285,24.979501724243164,23.336618423461918,53588,TRIL
2008-07-21,24.759002685546875,28.98000144958496,21.289501190185547,28.08450126647949,26.237401962280277,431566,TRIL
2008-07-22,26.55000114440918,28.35000228881836,26.19000244140625,26.739002227783203,24.980396270751957,306166,TRIL
2008-07-23,27.900001525878903,28.80000114440918,26.689502716064453,28.219501495361328,26.363523483276367,797866,TRIL
2008-07-24,28.98000144958496,29.07000160217285,26.55000114440918,28.44900131225586,26.577930450439453,172877,TRIL
2008-07-25,27.540002822875977,28.251001358032227,27.090002059936523,27.490501403808597,25.68246841430664,105766,TRIL
2008-07-28,27.900001525878903,29.196001052856445,27.45000267028809,28.381502151489254,26.51486587524414,210477,TRIL
2008-07-29,27.900001525878903,28.170001983642575,27.630001068115234,27.814502716064453,25.98516273498535,120677,TRIL
2008-07-30,27.76500129699707,28.62000274658203,27.76500129699707,27.94500160217285,26.107080459594727,39322,TRIL
2008-07-31,27.67500114440918,29.380502700805664,27.62550163269043,28.43550109863281,26.565317153930664,135233,TRIL
2008-08-01,27.720001220703125,28.98000144958496,27.720001220703125,28.26900291442871,26.40976905822754,58922,TRIL
