Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits,Company_Name
2005-08-19,80.0,329.3333435058594,80.0,246.8333282470703,193.64366149902344,2112553,PRECOT,,,Precot Limited
2005-08-22,252.6666717529297,252.6666717529297,219.0,224.933334350586,176.4628448486328,750600,PRECOT,,,Precot Limited
2005-08-23,226.6666717529297,229.13333129882807,207.3333282470703,209.933334350586,164.69517517089844,298225,PRECOT,,,Precot Limited
2005-08-24,209.3333282470703,222.8000030517578,201.3333282470703,208.76666259765625,163.7799072265625,333600,PRECOT,,,Precot Limited
2005-08-25,209.933334350586,250.1666717529297,202.86666870117188,226.1666717529297,177.430419921875,406350,PRECOT,,,Precot Limited
2005-08-26,243.3333282470703,244.6666717529297,228.1666717529297,232.36666870117188,182.2943878173828,215550,PRECOT,,,Precot Limited
2005-08-29,234.933334350586,234.933334350586,220.6666717529297,225.6666717529297,177.0381622314453,42900,PRECOT,,,Precot Limited
2005-08-30,211.3333282470703,232.0,211.3333282470703,230.36666870117188,180.72537231445312,67200,PRECOT,,,Precot Limited
2005-08-31,226.6666717529297,231.6000061035156,220.13333129882807,224.8999938964844,176.43670654296875,38550,PRECOT,,,Precot Limited
2005-09-01,228.0,249.3333282470703,224.6666717529297,239.0333404541016,187.5244903564453,85500,PRECOT,,,Precot Limited
2005-09-02,240.0,240.0,228.3333282470703,237.3000030517578,186.1646423339844,52050,PRECOT,,,Precot Limited
2005-09-05,240.0,240.0,224.6666717529297,229.433334350586,179.99314880371094,13200,PRECOT,,,Precot Limited
2005-09-06,228.0,233.3000030517578,226.6999969482422,227.6000061035156,178.5548553466797,10650,PRECOT,,,Precot Limited
2005-09-08,231.63333129882807,234.6666717529297,220.0,222.3000030517578,174.39695739746094,37200,PRECOT,,,Precot Limited
2005-09-09,222.0,225.933334350586,215.0,217.36666870117188,170.5266876220703,20550,PRECOT,,,Precot Limited
2005-09-12,220.0,226.6666717529297,214.76666259765625,222.8333282470703,174.81536865234375,12000,PRECOT,,,Precot Limited
2005-09-13,224.46665954589844,224.46665954589844,220.76666259765625,222.5666656494141,174.60618591308594,7350,PRECOT,,,Precot Limited
2005-09-14,220.7333374023437,225.1999969482422,213.6666717529297,216.5,169.84678649902344,6750,PRECOT,,,Precot Limited
2005-09-15,219.3333282470703,222.5333404541016,216.6999969482422,218.8333282470703,171.6773223876953,4350,PRECOT,,,Precot Limited
2005-09-16,221.96665954589844,223.3333282470703,216.6666717529297,218.0,171.0235595703125,14550,PRECOT,,,Precot Limited
2005-09-19,218.6666717529297,223.26666259765625,213.3999938964844,217.26666259765625,170.44827270507812,7200,PRECOT,,,Precot Limited
2005-09-20,215.0,217.0666656494141,207.36666870117188,212.1000061035156,166.39495849609375,6300,PRECOT,,,Precot Limited
2005-09-21,215.3333282470703,216.0,193.3333282470703,201.0,157.6868438720703,13821,PRECOT,,,Precot Limited
2005-09-22,200.3333282470703,206.6666717529297,174.86666870117188,177.03334045410156,138.8847198486328,10950,PRECOT,,,Precot Limited
2005-09-23,180.6666717529297,192.0,160.06666564941406,183.2333374023437,143.74871826171875,20550,PRECOT,,,Precot Limited
2005-09-26,174.8000030517578,196.5,174.8000030517578,192.7333374023437,151.2015838623047,8700,PRECOT,,,Precot Limited
2005-09-27,186.6666717529297,195.3333282470703,185.6666717529297,188.3999938964844,147.80203247070312,8400,PRECOT,,,Precot Limited
2005-09-28,191.3000030517578,191.3333282470703,183.46665954589844,188.36666870117188,147.77586364746094,3900,PRECOT,,,Precot Limited
2005-09-29,189.8999938964844,189.8999938964844,180.0,186.6666717529297,146.4422149658203,5700,PRECOT,,,Precot Limited
2005-09-30,187.933334350586,192.6666717529297,176.6666717529297,183.933334350586,144.29786682128906,7200,PRECOT,,,Precot Limited
2005-10-03,186.6666717529297,187.3333282470703,181.13333129882807,187.0,146.70370483398438,3150,PRECOT,,,Precot Limited
2005-10-04,186.0666656494141,190.0,186.0666656494141,188.8333282470703,148.1419677734375,2685,PRECOT,,,Precot Limited
2005-10-05,173.3333282470703,190.0,173.3333282470703,188.6666717529297,148.01121520996094,5100,PRECOT,,,Precot Limited
2005-10-06,188.3333282470703,191.3333282470703,184.0,184.6999969482422,144.8993377685547,3600,PRECOT,,,Precot Limited
2005-10-07,193.26666259765625,193.26666259765625,182.0,184.3333282470703,144.61167907714844,1950,PRECOT,,,Precot Limited
2005-10-10,183.3999938964844,186.5,183.3333282470703,184.8000030517578,144.97779846191406,3000,PRECOT,,,Precot Limited
2005-10-11,180.06666564941406,185.933334350586,178.6666717529297,181.5,142.38890075683594,895,PRECOT,,,Precot Limited
2005-10-13,186.3000030517578,186.3000030517578,174.6999969482422,178.89999389648438,140.34915161132812,1800,PRECOT,,,Precot Limited
2005-10-14,154.06666564941406,176.8000030517578,154.06666564941406,173.06666564941406,135.77284240722656,6600,PRECOT,,,Precot Limited
2005-10-17,172.6666717529297,172.6666717529297,166.3333282470703,168.46665954589844,132.1640625,3750,PRECOT,,,Precot Limited
2005-10-18,175.39999389648438,177.96665954589844,170.6666717529297,176.6999969482422,138.6232147216797,5550,PRECOT,,,Precot Limited
2005-10-19,165.46665954589844,176.26666259765625,165.46665954589844,167.23333740234375,131.19651794433594,6750,PRECOT,,,Precot Limited
