Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits,Company_Name
2002-08-12,48.900001525878906,48.900001525878906,45.54999923706055,45.900001525878906,21.192459106445312,48390,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-13,46.400001525878906,47.5,46.0,46.150001525878906,21.307886123657227,55517,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-14,45.900001525878906,46.70000076293945,45.5,46.150001525878906,21.307886123657227,21907,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-15,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,21.307886123657227,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-16,46.5,47.150001525878906,45.75,46.09999847412109,21.28479766845703,38423,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-19,46.75,46.900001525878906,45.900001525878906,46.25,21.35405731201172,38956,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-20,46.5,46.75,45.75,45.95000076293945,21.215545654296875,31542,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-21,46.09999847412109,46.400001525878906,45.95000076293945,46.25,21.35405731201172,18126,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-22,46.0,47.0,44.75,46.650001525878906,21.53874397277832,53982,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-23,46.45000076293945,47.5,46.0,46.650001525878906,21.53874397277832,28766,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-26,46.900001525878906,47.150001525878906,46.25,46.5,21.46947860717773,19937,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-27,46.5,46.75,46.09999847412109,46.20000076293945,21.33097076416016,15086,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-28,47.0,47.59999847412109,46.29999923706055,46.45000076293945,21.446399688720703,42627,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-29,46.400001525878906,46.400001525878906,45.900001525878906,46.04999923706055,21.2617130279541,21732,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-08-30,45.650001525878906,46.5,45.650001525878906,45.95000076293945,21.215545654296875,24533,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-02,47.0,49.5,47.0,47.70000076293945,22.023536682128903,128555,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-03,47.900001525878906,48.0,46.5,47.400001525878906,21.8850212097168,38820,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-04,46.5,47.79999923706055,46.5,47.150001525878906,21.76959991455078,40876,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-05,47.900001525878906,48.0,46.25,47.29999923706055,21.83885383605957,35355,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-06,47.25,47.34999847412109,46.0,46.400001525878906,21.42331314086914,41579,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-09,45.09999847412109,46.29999923706055,44.0,45.29999923706055,20.915430068969727,86503,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-10,45.29999923706055,45.29999923706055,45.29999923706055,45.29999923706055,20.915430068969727,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-11,46.0,46.0,45.0,45.20000076293945,20.8692626953125,18019,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-12,45.0,46.400001525878906,45.0,46.0,21.23863220214844,18593,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-13,46.0,46.95000076293945,44.29999923706055,44.75,20.6614933013916,102096,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-16,44.54999923706055,44.54999923706055,42.5,43.0,19.85350227355957,40958,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-17,43.95000076293945,43.95000076293945,42.70000076293945,43.59999847412109,20.130523681640625,19128,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-18,43.5,43.84999847412109,42.0,42.5,19.62264442443848,110104,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-19,42.75,43.0,41.75,41.900001525878906,19.34561920166016,50428,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-20,41.09999847412109,42.29999923706055,41.04999923706055,41.25,19.045509338378903,26871,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-23,41.0,42.0,41.0,41.25,19.045509338378903,52707,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-24,41.09999847412109,41.84999847412109,40.0,40.54999923706055,18.722314834594727,33607,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-25,41.5,41.5,39.09999847412109,39.79999923706055,18.37603187561035,71712,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-26,40.0,41.0,40.0,40.59999847412109,18.74540138244629,14483,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-27,42.650001525878906,42.650001525878906,40.75,41.20000076293945,19.022422790527344,21609,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-09-30,41.650001525878906,42.5,41.45000076293945,41.79999923706055,19.299448013305664,34482,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-01,42.09999847412109,42.45000076293945,41.70000076293945,41.900001525878906,19.34561920166016,15498,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-02,41.900001525878906,41.900001525878906,41.900001525878906,41.900001525878906,19.34561920166016,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-03,41.09999847412109,42.29999923706055,41.09999847412109,42.04999923706055,19.41487693786621,17278,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-04,41.5,42.20000076293945,41.5,41.79999923706055,19.299448013305664,11711,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-07,42.79999923706055,43.75,42.34999847412109,43.150001525878906,19.922760009765625,53923,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-08,43.5,43.54999923706055,42.70000076293945,42.84999847412109,19.78424644470215,22312,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-09,43.25,43.400001525878906,42.79999923706055,42.84999847412109,19.78424644470215,23787,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-10,42.75,43.0,41.900001525878906,42.900001525878906,19.807334899902344,14705,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-11,43.0,43.45000076293945,42.95000076293945,43.20000076293945,19.94584083557129,16461,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-14,43.0,43.400001525878906,42.79999923706055,43.0,19.85350227355957,8710,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-15,43.0,43.0,43.0,43.0,19.85350227355957,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-16,43.0,43.34999847412109,42.25,42.29999923706055,19.530303955078125,16343,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-17,42.75,42.84999847412109,42.09999847412109,42.650001525878906,19.69190216064453,7149,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-18,42.70000076293945,42.75,41.75,41.84999847412109,19.3225326538086,21810,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-21,41.95000076293945,42.29999923706055,41.75,42.0,19.39179039001465,12787,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-22,41.75,42.29999923706055,41.75,42.0,19.39179039001465,8090,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-23,42.29999923706055,42.5,42.0,42.150001525878906,19.461050033569336,10343,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-24,50.54999923706055,50.54999923706055,41.75,41.95000076293945,19.368709564208984,32224,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-25,42.45000076293945,42.95000076293945,41.75,42.04999923706055,19.41487693786621,30799,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-28,41.59999847412109,42.45000076293945,41.34999847412109,41.5,19.16094398498535,18767,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-29,41.25,42.20000076293945,41.25,41.95000076293945,19.368709564208984,23468,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-30,42.20000076293945,42.650001525878906,42.0,42.400001525878906,19.57647132873535,14424,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-10-31,42.400001525878906,43.79999923706055,42.400001525878906,43.45000076293945,20.06126976013184,27845,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-01,44.20000076293945,44.20000076293945,43.150001525878906,43.95000076293945,20.292123794555664,33300,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-04,44.09999847412109,45.5,44.0,44.25,20.430639266967773,8023,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-05,43.79999923706055,44.70000076293945,43.04999923706055,43.29999923706055,19.99201202392578,23506,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-06,43.29999923706055,43.29999923706055,43.29999923706055,43.29999923706055,19.99201202392578,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-07,43.5,44.04999923706055,43.29999923706055,43.79999923706055,20.222869873046875,27238,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-08,44.09999847412109,44.09999847412109,43.0,43.20000076293945,19.94584083557129,28817,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-11,43.0,43.29999923706055,42.84999847412109,43.04999923706055,19.876588821411133,21115,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-12,42.79999923706055,43.75,42.400001525878906,43.54999923706055,20.107440948486328,20673,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-13,43.25,43.900001525878906,43.0,43.79999923706055,20.222869873046875,9555,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-14,43.54999923706055,44.09999847412109,42.09999847412109,43.0,19.85350227355957,33902,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-15,43.04999923706055,43.900001525878906,43.04999923706055,43.79999923706055,20.222869873046875,8733,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-18,43.900001525878906,44.0,42.79999923706055,43.04999923706055,19.876588821411133,29974,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-19,43.04999923706055,43.04999923706055,43.04999923706055,43.04999923706055,19.876588821411133,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-20,42.650001525878906,43.45000076293945,41.79999923706055,42.09999847412109,19.437963485717773,31193,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-21,43.25,43.25,42.29999923706055,42.75,19.73806953430176,24197,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-22,42.75,43.20000076293945,42.5,42.70000076293945,19.714990615844727,26427,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-25,43.0,43.400001525878906,42.150001525878906,43.150001525878906,19.922760009765625,29052,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-26,43.25,43.5,43.0,43.09999847412109,19.89967155456543,12214,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-27,43.04999923706055,43.25,42.54999923706055,42.75,19.73806953430176,20337,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-28,42.900001525878906,43.5,42.79999923706055,43.04999923706055,19.876588821411133,10089,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-11-29,43.04999923706055,43.04999923706055,43.04999923706055,43.04999923706055,19.876588821411133,0,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-02,43.29999923706055,48.0,43.29999923706055,45.34999847412109,20.938522338867188,165414,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-03,46.5,47.20000076293945,45.150001525878906,45.95000076293945,21.215545654296875,157809,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-04,46.0,46.0,44.79999923706055,45.29999923706055,20.915430068969727,24103,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-05,45.5,45.75,44.900001525878906,45.0,20.77691650390625,22585,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-06,45.79999923706055,48.900001525878906,45.70000076293945,46.45000076293945,21.446399688720703,40390,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-09,47.09999847412109,47.29999923706055,45.29999923706055,45.5,21.00777244567871,42021,TNPL,,,Tamil Nadu Newsprint & Papers Limited
2002-12-10,45.04999923706055,45.400001525878906,44.20000076293945,44.70000076293945,20.63840675354004,13420,TNPL,,,Tamil Nadu Newsprint & Papers Limited
