Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name
2013-07-23,258.5018615722656,258.5018615722656,245.5767822265625,254.26779174804688,156.46743774414062,788660,IBULHSGFIN
2013-07-24,254.04493713378903,254.04493713378903,241.56553649902344,241.56553649902344,148.6509246826172,217378,IBULHSGFIN
2013-07-25,236.21722412109372,236.21722412109372,229.4872589111328,229.4872589111328,141.2183837890625,39361,IBULHSGFIN
2013-07-26,218.032958984375,218.032958984375,218.032958984375,218.032958984375,134.16976928710938,62982,IBULHSGFIN
2013-07-29,207.69288635253903,208.7179718017578,207.15805053710935,207.15805053710935,127.47775268554688,444293,IBULHSGFIN
2013-07-30,196.81797790527344,196.81797790527344,196.81797790527344,196.81797790527344,121.11485290527344,16315,IBULHSGFIN
2013-07-31,187.0127410888672,187.0127410888672,187.0127410888672,187.0127410888672,115.08104705810548,43943,IBULHSGFIN
2013-08-01,172.61685180664062,190.7119903564453,172.61685180664062,182.42210388183597,115.56100463867188,1653607,IBULHSGFIN
2013-08-02,179.1685333251953,186.56704711914065,173.3299560546875,182.95692443847656,115.89979553222656,476238,IBULHSGFIN
2013-08-05,188.97378540039065,188.97378540039065,177.38577270507812,183.58090209960935,116.29508972167967,272127,IBULHSGFIN
2013-08-06,181.8426971435547,181.8426971435547,165.8868865966797,176.98464965820312,112.11651611328124,443829,IBULHSGFIN
2013-08-07,176.494384765625,182.42210388183597,170.03182983398438,175.02359008789062,110.87420654296876,877364,IBULHSGFIN
2013-08-08,172.1265869140625,177.296630859375,172.1265869140625,173.90936279296875,110.16837310791016,990572,IBULHSGFIN
2013-08-12,181.39700317382807,181.39700317382807,170.2546844482422,171.50262451171875,108.64373016357422,412083,IBULHSGFIN
2013-08-13,172.30487060546875,175.60299682617188,167.66966247558594,170.43295288085938,107.96609497070312,1042953,IBULHSGFIN
2013-08-14,169.5415802001953,184.516845703125,167.5805206298828,179.8370819091797,113.92343139648438,678017,IBULHSGFIN
2013-08-16,181.8426971435547,181.8426971435547,164.148681640625,168.56105041503906,106.7802963256836,526173,IBULHSGFIN
2013-08-19,162.41049194335938,172.57228088378906,162.41049194335938,170.78952026367188,108.19200134277344,199230,IBULHSGFIN
2013-08-20,169.3187255859375,171.77003479003906,160.89512634277344,169.3187255859375,107.26026916503906,814281,IBULHSGFIN
2013-08-21,170.2546844482422,175.33558654785156,166.06517028808594,170.78952026367188,108.19200134277344,150702,IBULHSGFIN
2013-08-22,169.80899047851562,174.71160888671875,166.02059936523438,172.17115783691406,109.0672378540039,209465,IBULHSGFIN
2013-08-23,175.51385498046875,190.4891357421875,171.36891174316406,186.9681701660156,118.44085693359376,309124,IBULHSGFIN
2013-08-26,180.9513092041016,189.77603149414065,179.34681701660156,181.5752868652344,115.02454376220705,234558,IBULHSGFIN
2013-08-27,181.8426971435547,181.8426971435547,166.06517028808594,171.41348266601562,108.58723449707033,575542,IBULHSGFIN
2013-08-28,170.1209716796875,170.1209716796875,157.9089813232422,165.84231567382812,105.05802154541016,649259,IBULHSGFIN
2013-08-29,166.6891326904297,175.60299682617188,157.77528381347656,172.83970642089844,109.4907455444336,606811,IBULHSGFIN
2013-08-30,169.36329650878906,182.6449432373047,163.30186462402344,175.64756774902344,111.26943969726562,955337,IBULHSGFIN
2013-09-02,175.60299682617188,179.30224609375,169.76441955566406,171.8591766357422,108.8696060180664,165170,IBULHSGFIN
2013-09-03,172.48313903808594,178.99026489257812,163.12359619140625,168.69476318359375,106.86500549316406,508789,IBULHSGFIN
2013-09-04,167.8479461669922,172.48313903808594,164.05955505371094,169.3187255859375,107.26026916503906,101044,IBULHSGFIN
2013-09-05,176.44981384277344,182.46665954589844,170.2546844482422,181.1295928955078,114.74222564697266,239248,IBULHSGFIN
2013-09-06,179.79251098632812,188.8846435546875,178.72283935546875,186.61160278320312,118.2149887084961,167446,IBULHSGFIN
2013-09-10,182.3329620361328,195.07977294921875,182.3329620361328,188.2161102294922,119.2314224243164,254823,IBULHSGFIN
2013-09-11,192.98501586914065,192.98501586914065,187.4138641357422,189.77603149414065,120.21959686279295,102864,IBULHSGFIN
