Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits
2010-10-06 00:00:00,205.4499969482422,213.9499969482422,177.64999389648438,190.25,188.8079833984375,36086828,EROSMEDIA,,
2010-10-07 00:00:00,192.8000030517578,206.3000030517578,190.5,192.5500030517578,191.090560913086,13882711,EROSMEDIA,,
2010-10-08 00:00:00,193.0,195.8000030517578,184.4499969482422,188.0,186.5750427246093,3650396,EROSMEDIA,,
2010-10-11 00:00:00,189.8000030517578,194.0,186.1999969482422,191.25,189.8004150390625,2620083,EROSMEDIA,,
2010-10-12 00:00:00,191.25,191.25,182.8000030517578,183.6999969482422,182.30763244628903,668391,EROSMEDIA,,
2010-10-13 00:00:00,184.5500030517578,187.25,182.1000061035156,182.8999938964844,181.51368713378903,571826,EROSMEDIA,,
2010-10-14 00:00:00,184.3999938964844,184.3999938964844,174.5,177.3000030517578,175.95614624023438,1148876,EROSMEDIA,,
2010-10-15 00:00:00,178.0,184.3999938964844,174.89999389648438,175.5500030517578,174.2194061279297,768545,EROSMEDIA,,
2010-10-18 00:00:00,177.1999969482422,177.1999969482422,168.14999389648438,168.89999389648438,167.61981201171875,495151,EROSMEDIA,,
2010-10-19 00:00:00,170.35000610351562,173.0,166.10000610351562,167.89999389648438,166.62738037109375,1444229,EROSMEDIA,,
2010-10-20 00:00:00,167.0,172.0,166.10000610351562,170.1999969482422,168.9099578857422,541446,EROSMEDIA,,
2010-10-21 00:00:00,171.75,193.8000030517578,171.0,190.4499969482422,189.0064697265625,6869620,EROSMEDIA,,
2010-10-22 00:00:00,191.0,192.0,182.1000061035156,183.8999938964844,182.5061187744141,1259468,EROSMEDIA,,
2010-10-25 00:00:00,185.6499938964844,191.0,184.3000030517578,185.3999938964844,183.99473571777344,842098,EROSMEDIA,,
2010-10-26 00:00:00,186.6000061035156,187.8500061035156,182.3999938964844,184.0,182.60536193847656,539691,EROSMEDIA,,
2010-10-27 00:00:00,185.4499969482422,192.0,182.1999969482422,189.6000061035156,188.1629180908203,936794,EROSMEDIA,,
2010-10-28 00:00:00,191.8999938964844,196.9499969482422,185.4499969482422,186.8000030517578,185.38414001464844,2037803,EROSMEDIA,,
2010-10-29 00:00:00,186.5,187.5,180.0,181.75,180.37242126464844,482587,EROSMEDIA,,
