Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits
2017-07-24 00:00:00,940.0,940.0,940.0,940.0,910.625,100,BOHRAIND,,
2017-07-25 00:00:00,940.0,940.0,940.0,940.0,910.625,0,BOHRAIND,,
2017-07-26 00:00:00,940.0,940.0,940.0,940.0,910.625,0,BOHRAIND,,
2017-07-27 00:00:00,940.0,940.0,940.0,940.0,910.625,0,BOHRAIND,,
2017-07-28 00:00:00,939.0,939.0,939.0,939.0,909.65625,100,BOHRAIND,,
2017-07-31 00:00:00,901.0,901.0,895.0,895.0,867.03125,700,BOHRAIND,,
2017-08-01 00:00:00,900.0,900.0,880.0,880.0,852.5,300,BOHRAIND,,
2017-08-02 00:00:00,860.0,860.0,860.0,860.0,833.125,100,BOHRAIND,,
2017-08-03 00:00:00,860.0,860.0,850.0,850.0,823.4375,300,BOHRAIND,,
2017-08-04 00:00:00,900.0,900.0,900.0,900.0,871.875,100,BOHRAIND,,
2017-08-07 00:00:00,940.0,940.0,900.0,919.0,890.28125,400,BOHRAIND,,
2017-08-08 00:00:00,860.0,860.0,860.0,860.0,833.125,100,BOHRAIND,,
2017-08-09 00:00:00,860.0,860.0,860.0,860.0,833.125,0,BOHRAIND,,
2017-08-10 00:00:00,930.0,930.0,920.0,920.0,891.25,200,BOHRAIND,,
2017-08-11 00:00:00,860.0,860.0,840.0,840.0,813.75,1100,BOHRAIND,,
2017-08-14 00:00:00,840.0,840.0,840.0,840.0,813.75,0,BOHRAIND,,
2017-08-16 00:00:00,805.0,805.0,805.0,805.0,779.84375,100,BOHRAIND,,
2017-08-17 00:00:00,878.0,878.0,878.0,878.0,850.5625,100,BOHRAIND,,
2017-08-18 00:00:00,865.0,865.0,865.0,865.0,837.96875,100,BOHRAIND,,
2017-08-21 00:00:00,860.0,860.0,860.0,860.0,833.125,100,BOHRAIND,,
2017-08-22 00:00:00,860.0,860.0,860.0,860.0,833.125,0,BOHRAIND,,
2017-08-23 00:00:00,855.0,855.0,855.0,855.0,828.28125,100,BOHRAIND,,
2017-08-24 00:00:00,802.0,856.0,802.0,856.0,829.25,200,BOHRAIND,,
2017-08-28 00:00:00,856.0,856.0,856.0,856.0,829.25,0,BOHRAIND,,
2017-08-29 00:00:00,854.0,854.0,854.0,854.0,827.3125,100,BOHRAIND,,
2017-08-30 00:00:00,854.0,854.0,854.0,854.0,827.3125,0,BOHRAIND,,
2017-08-31 00:00:00,854.0,854.0,854.0,854.0,827.3125,0,BOHRAIND,,
2017-09-01 00:00:00,854.0,854.0,854.0,854.0,827.3125,0,BOHRAIND,,
2017-09-04 00:00:00,854.0,854.0,854.0,854.0,827.3125,0,BOHRAIND,,
2017-09-05 00:00:00,860.0,860.0,860.0,860.0,833.125,100,BOHRAIND,,
2017-09-06 00:00:00,865.0,865.0,860.0,860.0,833.125,200,BOHRAIND,,
2017-09-07 00:00:00,860.0,860.0,860.0,860.0,833.125,0,BOHRAIND,,
2017-09-08 00:00:00,886.0,886.0,886.0,886.0,858.3125,100,BOHRAIND,,
2017-09-11 00:00:00,886.0,886.0,886.0,886.0,858.3125,0,BOHRAIND,,
2017-09-12 00:00:00,886.0,886.0,886.0,886.0,858.3125,0,BOHRAIND,,
2017-09-13 00:00:00,886.0,886.0,886.0,886.0,858.3125,0,BOHRAIND,,
2017-09-14 00:00:00,886.0,886.0,886.0,886.0,858.3125,0,BOHRAIND,,
2017-09-15 00:00:00,838.0,838.0,838.0,838.0,811.8125,100,BOHRAIND,,
2017-09-18 00:00:00,838.0,838.0,838.0,838.0,811.8125,0,BOHRAIND,,
2017-09-19 00:00:00,850.0,850.0,800.0,838.0,811.8125,300,BOHRAIND,,
2017-09-20 00:00:00,762.0,800.0,760.0,799.0,774.03125,400,BOHRAIND,,
2017-09-21 00:00:00,799.0,799.0,799.0,799.0,774.03125,0,BOHRAIND,,
2017-09-22 00:00:00,722.0,788.0,720.0,787.0,762.40625,1000,BOHRAIND,,
2017-09-25 00:00:00,760.0,790.0,720.0,790.0,765.3125,500,BOHRAIND,,
2017-09-26 00:00:00,790.0,790.0,790.0,790.0,765.3125,0,BOHRAIND,,
2017-09-27 00:00:00,790.0,790.0,790.0,790.0,765.3125,0,BOHRAIND,,
2017-09-28 00:00:00,713.0,784.0,713.0,784.0,759.5,300,BOHRAIND,,
2017-09-29 00:00:00,844.0,844.0,800.0,800.0,775.0,200,BOHRAIND,,
2017-10-03 00:00:00,716.0,760.0,710.0,760.0,736.25,400,BOHRAIND,,
2017-10-04 00:00:00,690.0,757.0,690.0,757.0,733.34375,200,BOHRAIND,,
2017-10-05 00:00:00,757.0,757.0,757.0,757.0,733.34375,0,BOHRAIND,,
2017-10-06 00:00:00,682.0,718.0,682.0,718.0,695.5625,400,BOHRAIND,,
2017-10-09 00:00:00,718.0,748.0,682.0,715.0,692.65625,300,BOHRAIND,,
2017-10-10 00:00:00,700.0,728.0,700.0,728.0,705.25,200,BOHRAIND,,
2017-10-11 00:00:00,728.0,728.0,728.0,728.0,705.25,0,BOHRAIND,,
2017-10-12 00:00:00,682.0,738.0,682.0,738.0,714.9375,200,BOHRAIND,,
2017-10-13 00:00:00,738.0,738.0,738.0,738.0,714.9375,0,BOHRAIND,,
2017-10-16 00:00:00,680.0,709.0,680.0,709.0,686.84375,500,BOHRAIND,,
2017-10-17 00:00:00,680.0,695.0,680.0,695.0,673.28125,200,BOHRAIND,,
2017-10-18 00:00:00,676.0,680.0,670.0,680.0,658.75,1000,BOHRAIND,,
2017-10-19 00:00:00,680.0,680.0,680.0,680.0,658.75,0,BOHRAIND,,
2017-10-23 00:00:00,650.0,650.0,650.0,650.0,629.6875,100,BOHRAIND,,
2017-10-24 00:00:00,704.0,704.0,704.0,704.0,682.0,100,BOHRAIND,,
2017-10-25 00:00:00,644.0,708.0,644.0,698.0,676.1875,300,BOHRAIND,,
2017-10-26 00:00:00,698.0,698.0,698.0,698.0,676.1875,0,BOHRAIND,,
2017-10-27 00:00:00,660.0,698.0,660.0,698.0,676.1875,1000,BOHRAIND,,
2017-10-30 00:00:00,640.0,696.0,640.0,696.0,674.25,200,BOHRAIND,,
2017-10-31 00:00:00,696.0,696.0,696.0,696.0,674.25,0,BOHRAIND,,
2017-11-01 00:00:00,671.0,702.0,670.0,685.0,663.59375,1200,BOHRAIND,,
2017-11-02 00:00:00,685.0,685.0,685.0,685.0,663.59375,0,BOHRAIND,,
2017-11-03 00:00:00,662.0,686.0,662.0,686.0,664.5625,3900,BOHRAIND,,
2017-11-06 00:00:00,690.0,690.0,680.0,680.0,658.75,500,BOHRAIND,,
2017-11-07 00:00:00,680.0,704.0,680.0,704.0,682.0,300,BOHRAIND,,
2017-11-08 00:00:00,694.0,694.0,690.0,692.0,670.375,3700,BOHRAIND,,
2017-11-09 00:00:00,692.0,692.0,692.0,692.0,670.375,0,BOHRAIND,,
2017-11-10 00:00:00,653.0,676.0,653.0,676.0,654.875,200,BOHRAIND,,
2017-11-13 00:00:00,676.0,676.0,676.0,676.0,654.875,0,BOHRAIND,,
2017-11-14 00:00:00,676.0,676.0,676.0,676.0,654.875,0,BOHRAIND,,
2017-11-15 00:00:00,696.0,696.0,696.0,696.0,674.25,100,BOHRAIND,,
2017-11-16 00:00:00,642.0,686.0,641.0,686.0,664.5625,500,BOHRAIND,,
2017-11-17 00:00:00,643.0,676.0,643.0,676.0,654.875,200,BOHRAIND,,
2017-11-20 00:00:00,676.0,676.0,676.0,676.0,654.875,0,BOHRAIND,,
2017-11-21 00:00:00,676.0,676.0,676.0,676.0,654.875,0,BOHRAIND,,
2017-11-22 00:00:00,696.0,696.0,640.0,672.0,651.0,3900,BOHRAIND,,
2017-11-23 00:00:00,672.0,672.0,672.0,672.0,651.0,0,BOHRAIND,,
2017-11-24 00:00:00,650.0,696.0,640.0,686.0,664.5625,4200,BOHRAIND,,
2017-11-27 00:00:00,694.0,698.0,650.0,650.0,629.6875,600,BOHRAIND,,
2017-11-28 00:00:00,679.0,679.0,647.0,647.0,626.78125,400,BOHRAIND,,
2017-11-29 00:00:00,679.0,687.0,646.0,660.0,639.375,1600,BOHRAIND,,
2017-11-30 00:00:00,676.0,676.0,672.0,672.0,651.0,200,BOHRAIND,,
2017-12-01 00:00:00,644.0,652.0,640.0,640.0,620.0,600,BOHRAIND,,
2017-12-04 00:00:00,676.0,676.0,640.0,640.0,620.0,400,BOHRAIND,,
2017-12-05 00:00:00,650.0,651.0,631.0,651.0,630.65625,300,BOHRAIND,,
2017-12-06 00:00:00,674.0,674.0,630.0,650.0,629.6875,600,BOHRAIND,,
2017-12-07 00:00:00,639.0,660.0,627.0,660.0,639.375,700,BOHRAIND,,
2017-12-08 00:00:00,660.0,677.0,640.0,677.0,655.84375,400,BOHRAIND,,
2017-12-11 00:00:00,670.0,698.0,660.0,684.0,662.625,1400,BOHRAIND,,
2017-12-12 00:00:00,698.0,740.0,680.0,716.0,693.625,1400,BOHRAIND,,
2017-12-13 00:00:00,774.0,820.0,770.0,813.0,787.59375,3400,BOHRAIND,,
2017-12-14 00:00:00,801.0,930.0,800.0,930.0,900.9375,2700,BOHRAIND,,
2017-12-15 00:00:00,940.0,970.0,920.0,920.0,891.25,1400,BOHRAIND,,
2017-12-18 00:00:00,932.0,932.0,890.0,916.0,887.375,400,BOHRAIND,,
2017-12-19 00:00:00,890.0,910.0,877.0,905.0,876.71875,1200,BOHRAIND,,
2017-12-20 00:00:00,905.0,905.0,905.0,905.0,876.71875,0,BOHRAIND,,
2017-12-21 00:00:00,905.0,905.0,905.0,905.0,876.71875,0,BOHRAIND,,
2017-12-22 00:00:00,860.0,863.0,840.0,840.0,813.75,500,BOHRAIND,,
2017-12-26 00:00:00,841.0,841.0,841.0,841.0,814.71875,100,BOHRAIND,,
2017-12-27 00:00:00,841.0,841.0,841.0,841.0,814.71875,0,BOHRAIND,,
2017-12-28 00:00:00,870.0,924.0,870.0,912.0,883.5,7700,BOHRAIND,,
2017-12-29 00:00:00,900.0,940.0,900.0,900.0,871.875,400,BOHRAIND,,
2018-01-01 00:00:00,902.0,902.0,902.0,902.0,873.8125,100,BOHRAIND,,
2018-01-02 00:00:00,885.0,885.0,860.0,860.0,833.125,600,BOHRAIND,,
2018-01-03 00:00:00,860.0,860.0,860.0,860.0,833.125,0,BOHRAIND,,
2018-01-04 00:00:00,860.0,860.0,860.0,860.0,833.125,0,BOHRAIND,,
2018-01-05 00:00:00,860.0,860.0,858.0,858.0,831.1875,200,BOHRAIND,,
2018-01-08 00:00:00,858.0,858.0,858.0,858.0,831.1875,0,BOHRAIND,,
2018-01-09 00:00:00,858.0,858.0,858.0,858.0,831.1875,0,BOHRAIND,,
2018-01-10 00:00:00,858.0,858.0,858.0,858.0,831.1875,0,BOHRAIND,,
2018-01-11 00:00:00,860.0,860.0,860.0,860.0,833.125,100,BOHRAIND,,
2018-01-12 00:00:00,860.0,869.0,820.0,839.0,812.78125,500,BOHRAIND,,
2018-01-15 00:00:00,839.0,839.0,839.0,839.0,812.78125,0,BOHRAIND,,
2018-01-16 00:00:00,839.0,839.0,839.0,839.0,812.78125,0,BOHRAIND,,
2018-01-17 00:00:00,839.0,839.0,839.0,839.0,812.78125,0,BOHRAIND,,
2018-01-18 00:00:00,765.0,798.0,765.0,794.0,769.1875,2400,BOHRAIND,,
2018-01-19 00:00:00,836.0,838.0,788.0,827.0,801.15625,5000,BOHRAIND,,
2018-01-22 00:00:00,780.0,806.0,745.0,806.0,780.8125,1400,BOHRAIND,,
2018-01-23 00:00:00,765.0,806.0,765.0,806.0,780.8125,700,BOHRAIND,,
2018-01-24 00:00:00,782.0,810.0,782.0,804.0,778.875,2900,BOHRAIND,,
2018-01-25 00:00:00,836.0,838.0,788.0,790.0,765.3125,2800,BOHRAIND,,
2018-01-29 00:00:00,785.0,785.0,770.0,770.0,745.9375,500,BOHRAIND,,
2018-01-30 00:00:00,760.0,762.0,760.0,762.0,738.1875,200,BOHRAIND,,
2018-01-31 00:00:00,762.0,762.0,762.0,762.0,738.1875,0,BOHRAIND,,
2018-02-01 00:00:00,762.0,762.0,762.0,762.0,738.1875,0,BOHRAIND,,
2018-02-02 00:00:00,762.0,762.0,762.0,762.0,738.1875,0,BOHRAIND,,
2018-02-05 00:00:00,720.0,720.0,701.0,701.0,679.09375,500,BOHRAIND,,
2018-02-06 00:00:00,701.0,701.0,701.0,701.0,679.09375,0,BOHRAIND,,
2018-02-07 00:00:00,702.0,705.0,702.0,705.0,682.96875,1300,BOHRAIND,,
2018-02-08 00:00:00,705.0,705.0,705.0,705.0,682.96875,0,BOHRAIND,,
2018-02-09 00:00:00,705.0,705.0,705.0,705.0,682.96875,0,BOHRAIND,,
2018-02-12 00:00:00,718.0,718.0,688.0,693.0,671.34375,600,BOHRAIND,,
2018-02-14 00:00:00,693.0,693.0,693.0,693.0,671.34375,0,BOHRAIND,,
2018-02-15 00:00:00,693.0,693.0,693.0,693.0,671.34375,0,BOHRAIND,,
2018-02-16 00:00:00,680.0,680.0,680.0,680.0,658.75,100,BOHRAIND,,
2018-02-19 00:00:00,669.0,669.0,668.0,668.0,647.125,200,BOHRAIND,,
2018-02-20 00:00:00,680.0,691.0,663.0,674.0,652.9375,800,BOHRAIND,,
2018-02-21 00:00:00,674.0,674.0,674.0,674.0,652.9375,0,BOHRAIND,,
2018-02-22 00:00:00,662.0,662.0,662.0,662.0,641.3125,100,BOHRAIND,,
2018-02-23 00:00:00,662.0,662.0,662.0,662.0,641.3125,0,BOHRAIND,,
2018-02-26 00:00:00,662.0,662.0,662.0,662.0,641.3125,0,BOHRAIND,,
2018-02-27 00:00:00,662.0,662.0,662.0,662.0,641.3125,0,BOHRAIND,,
2018-02-28 00:00:00,662.0,662.0,662.0,662.0,641.3125,0,BOHRAIND,,
2018-03-01 00:00:00,692.0,694.0,634.0,680.0,658.75,5900,BOHRAIND,,
2018-03-05 00:00:00,706.0,706.0,668.0,668.0,647.125,3800,BOHRAIND,,
2018-03-06 00:00:00,668.0,668.0,668.0,668.0,647.125,0,BOHRAIND,,
2018-03-07 00:00:00,635.0,635.0,635.0,635.0,615.15625,100,BOHRAIND,,
2018-03-08 00:00:00,604.0,604.0,604.0,604.0,585.125,100,BOHRAIND,,
2018-03-09 00:00:00,576.0,612.0,576.0,594.0,575.4375,300,BOHRAIND,,
2018-03-12 00:00:00,623.0,623.0,578.0,623.0,603.53125,7100,BOHRAIND,,
2018-03-13 00:00:00,620.0,654.0,620.0,654.0,633.5625,5300,BOHRAIND,,
2018-03-14 00:00:00,622.0,686.0,622.0,671.0,650.03125,600,BOHRAIND,,
2018-03-15 00:00:00,660.0,669.0,660.0,669.0,648.09375,200,BOHRAIND,,
2018-03-16 00:00:00,680.0,680.0,680.0,680.0,658.75,100,BOHRAIND,,
2018-03-19 00:00:00,660.0,678.0,660.0,675.0,653.90625,3200,BOHRAIND,,
2018-03-20 00:00:00,654.0,680.0,654.0,680.0,658.75,2800,BOHRAIND,,
2018-03-21 00:00:00,680.0,685.0,648.0,650.0,629.6875,9100,BOHRAIND,,
2018-03-22 00:00:00,620.0,660.0,620.0,636.0,616.125,1600,BOHRAIND,,
2018-03-23 00:00:00,639.0,640.0,605.0,615.0,595.78125,10100,BOHRAIND,,
2018-03-26 00:00:00,586.0,640.0,586.0,601.0,582.21875,10900,BOHRAIND,,
2018-03-27 00:00:00,586.0,630.0,586.0,630.0,610.3125,400,BOHRAIND,,
2018-03-28 00:00:00,658.0,658.0,620.0,639.0,619.03125,900,BOHRAIND,,
