Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits
2015-03-30 00:00:00,18.799999237060547,18.799999237060547,17.899999618530273,17.899999618530273,17.814353942871094,9600,BKMINDST,,
2015-03-31 00:00:00,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,16.968420028686523,4201,BKMINDST,,
2015-04-01 00:00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.122488021850586,4000,BKMINDST,,
2015-04-06 00:00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,16.122488021850586,0,BKMINDST,,
2015-04-07 00:00:00,15.399999618530272,15.399999618530272,15.399999618530272,15.399999618530272,15.32631492614746,1,BKMINDST,,
2015-04-08 00:00:00,14.649999618530272,14.649999618530272,14.649999618530272,14.649999618530272,14.579903602600098,1726,BKMINDST,,
2015-04-09 00:00:00,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,13.88325309753418,3035,BKMINDST,,
2015-04-10 00:00:00,13.300000190734863,13.300000190734863,13.300000190734863,13.300000190734863,13.236363410949709,851,BKMINDST,,
2015-04-13 00:00:00,12.649999618530272,13.949999809265137,12.649999618530272,13.850000381469728,13.783732414245604,30996,BKMINDST,,
2015-04-15 00:00:00,13.199999809265137,14.5,13.199999809265137,13.199999809265137,13.136841773986816,3812,BKMINDST,,
2015-04-16 00:00:00,10.800000190734863,14.5,10.800000190734863,12.25,12.191387176513672,2645,BKMINDST,,
2015-04-17 00:00:00,11.100000381469728,14.699999809265137,11.100000381469728,13.399999618530272,13.335885047912598,18741,BKMINDST,,
2015-04-20 00:00:00,12.600000381469728,13.300000190734863,10.75,10.949999809265137,10.89760684967041,11051,BKMINDST,,
2015-04-21 00:00:00,10.25,11.649999618530272,9.550000190734863,10.399999618530272,10.350238800048828,6415,BKMINDST,,
2015-04-22 00:00:00,11.600000381469728,12.449999809265137,11.0,12.199999809265137,12.141626358032228,34809,BKMINDST,,
2015-04-23 00:00:00,12.850000381469728,12.850000381469728,10.0,10.199999809265137,10.151195526123049,12543,BKMINDST,,
2015-04-24 00:00:00,10.0,10.399999618530272,8.600000381469727,8.800000190734863,8.757894515991211,14611,BKMINDST,,
2015-04-27 00:00:00,9.5,9.649999618530272,8.050000190734863,8.100000381469727,8.061244010925293,22554,BKMINDST,,
2015-04-28 00:00:00,8.100000381469727,8.899999618530273,7.550000190734863,8.350000381469727,8.31004810333252,22262,BKMINDST,,
2015-04-29 00:00:00,8.899999618530273,9.149999618530272,8.5,8.649999618530273,8.608612060546875,18648,BKMINDST,,
2015-04-30 00:00:00,8.5,9.449999809265137,8.5,8.899999618530273,8.857416152954102,2846,BKMINDST,,
2015-05-04 00:00:00,8.550000190734863,9.0,8.5,8.5,8.459329605102539,1789,BKMINDST,,
2015-05-05 00:00:00,8.5,9.350000381469728,8.199999809265137,8.550000190734863,8.5090913772583,3116,BKMINDST,,
2015-05-06 00:00:00,8.550000190734863,9.199999809265137,7.699999809265137,7.699999809265137,7.66315746307373,11185,BKMINDST,,
2015-05-07 00:00:00,7.949999809265137,7.949999809265137,6.949999809265137,6.949999809265137,6.916746139526367,11371,BKMINDST,,
2015-05-08 00:00:00,7.449999809265137,7.449999809265137,6.5,6.550000190734863,6.518660545349121,13834,BKMINDST,,
2015-05-11 00:00:00,6.5,6.849999904632568,6.25,6.349999904632568,6.31961727142334,13414,BKMINDST,,
2015-05-12 00:00:00,6.349999904632568,6.650000095367432,6.050000190734863,6.150000095367432,6.120573997497559,28177,BKMINDST,,
2015-05-13 00:00:00,6.25,6.300000190734863,5.849999904632568,5.849999904632568,5.822009563446045,10040,BKMINDST,,
2015-05-14 00:00:00,5.800000190734863,6.0,5.599999904632568,5.599999904632568,5.573205471038818,14617,BKMINDST,,
2015-05-15 00:00:00,5.449999809265137,5.449999809265137,5.349999904632568,5.349999904632568,5.32440185546875,9655,BKMINDST,,
2015-05-18 00:00:00,5.25,5.25,5.099999904632568,5.099999904632568,5.075597763061523,706,BKMINDST,,
2015-05-19 00:00:00,5.349999904632568,5.349999904632568,5.300000190734863,5.300000190734863,5.274641036987305,14917,BKMINDST,,
