Date,Open,High,Low,Close,Adj Close,Volume,Stocks_Name,Dividends,Stock splits,Company_Name
2022-04-12 00:00:00,800.0,800.0,750.0,770.0,750.9942626953125,2267,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-13 00:00:00,794.9000244140625,798.8499755859375,752.0,764.2000122070312,745.3374633789062,1598,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-18 00:00:00,764.2000122070312,789.7999877929688,751.0,763.5499877929688,744.7034912109375,733,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-19 00:00:00,789.9000244140625,789.9000244140625,755.5999755859375,763.4000244140625,744.5571899414062,550,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-20 00:00:00,755.9500122070312,774.25,733.0,747.4500122070312,729.0008544921875,1120,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-21 00:00:00,765.75,769.9500122070312,720.0,733.7000122070312,715.5902709960938,3522,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-22 00:00:00,736.1500244140625,742.9500122070312,722.0,737.6500244140625,719.4428100585938,1900,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-25 00:00:00,736.0,736.0,701.0,717.2000122070312,699.49755859375,2017,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-26 00:00:00,727.2999877929688,746.3499755859375,712.0,724.4000244140625,706.5198364257812,1112,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-27 00:00:00,720.5,757.3499755859375,714.4000244140625,725.9000244140625,707.9828491210938,1963,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-28 00:00:00,725.0,750.0999755859375,716.1500244140625,731.8499755859375,713.785888671875,1021,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-04-29 00:00:00,718.5999755859375,736.9000244140625,713.0,717.4000244140625,699.692626953125,965,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-02 00:00:00,744.0,744.0,695.0,700.25,682.9659423828125,1148,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-04 00:00:00,700.25,729.9500122070312,680.0,697.0499877929688,679.8448486328125,1526,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-05 00:00:00,711.9000244140625,724.9500122070312,679.9500122070312,689.4500122070312,672.4324951171875,1448,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-06 00:00:00,671.0,682.9500122070312,620.0,656.7000122070312,640.4908447265625,6575,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-09 00:00:00,656.7000122070312,675.2000122070312,645.0,664.6500244140625,648.24462890625,1721,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-10 00:00:00,658.9500122070312,680.5,655.0,668.7000122070312,652.1947021484375,1166,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-11 00:00:00,665.0,690.5,615.0499877929688,649.4000244140625,633.37109375,2591,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-12 00:00:00,649.4000244140625,674.0,630.4000244140625,649.5,633.4685668945312,1012,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-13 00:00:00,694.9000244140625,694.9000244140625,636.2000122070312,649.0999755859375,633.0784301757812,1180,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-16 00:00:00,694.0,694.0,634.1500244140625,647.5,631.5178833007812,672,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-17 00:00:00,660.0499877929688,679.9500122070312,649.9500122070312,656.7000122070312,640.4908447265625,1192,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-18 00:00:00,661.0499877929688,665.3499755859375,624.9500122070312,639.5499877929688,623.7640991210938,1262,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-19 00:00:00,634.0,642.4500122070312,623.75,631.2999877929688,615.7177734375,599,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-20 00:00:00,637.0,652.1500244140625,615.0499877929688,629.7000122070312,614.1572875976562,1333,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-23 00:00:00,634.2999877929688,634.2999877929688,595.4000244140625,601.25,586.4095458984375,2684,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-24 00:00:00,601.0,620.0499877929688,590.9500122070312,597.5499877929688,582.80078125,1657,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-25 00:00:00,604.4000244140625,610.0,591.9500122070312,599.8499755859375,585.0440673828125,2056,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-26 00:00:00,606.0,613.8499755859375,501.6000061035156,559.0499877929688,545.2510986328125,7070,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-27 00:00:00,593.9000244140625,593.9000244140625,541.0,557.7000122070312,543.9344482421875,3097,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-30 00:00:00,589.0,598.9500122070312,566.3499755859375,574.2999877929688,560.1246948242188,2600,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-05-31 00:00:00,595.0499877929688,595.0499877929688,552.2000122070312,563.0999755859375,549.2011108398438,2194,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-01 00:00:00,575.0,575.0,555.6500244140625,566.7999877929688,552.809814453125,516,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-02 00:00:00,584.0499877929688,584.0499877929688,560.0,564.1500244140625,550.2252807617188,1176,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-03 00:00:00,594.2999877929688,594.2999877929688,560.0499877929688,563.9500122070312,550.0301513671875,511,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-06 00:00:00,570.9000244140625,578.2999877929688,544.5999755859375,558.3499755859375,544.568359375,905,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-07 00:00:00,568.5,599.9500122070312,557.75,581.25,566.9031372070312,861,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-08 00:00:00,581.0,608.0,544.0,572.0499877929688,557.9302368164062,2135,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-09 00:00:00,593.0,593.0,564.7999877929688,576.4500122070312,562.2216796875,568,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-10 00:00:00,576.0499877929688,590.25,566.3499755859375,579.5,565.1963500976562,1516,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-13 00:00:00,566.0,695.4000244140625,526.0999755859375,650.4000244140625,634.3463134765625,3892,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-14 00:00:00,625.0,625.9000244140625,595.0499877929688,609.2000122070312,594.163330078125,2549,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-15 00:00:00,640.2999877929688,640.2999877929688,582.0,590.9500122070312,576.36376953125,1031,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-16 00:00:00,635.0499877929688,635.0499877929688,561.0,568.5499877929688,554.5166015625,2230,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-17 00:00:00,568.5499877929688,568.5499877929688,520.0,555.2000122070312,541.4961547851562,1408,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-20 00:00:00,555.2000122070312,595.0499877929688,530.0,540.9500122070312,527.597900390625,958,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-21 00:00:00,540.9500122070312,580.0499877929688,525.0,547.5,533.9862060546875,1130,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-22 00:00:00,564.0499877929688,564.0499877929688,535.3499755859375,552.3499755859375,538.7164916992188,614,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-23 00:00:00,554.0499877929688,595.0499877929688,554.0,566.0999755859375,552.1270751953125,383,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-24 00:00:00,584.0499877929688,585.0499877929688,556.9500122070312,568.2999877929688,554.2727661132812,451,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-27 00:00:00,584.0499877929688,585.0499877929688,523.8499755859375,550.75,537.156005859375,1935,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-28 00:00:00,568.9000244140625,568.9000244140625,538.2999877929688,552.8499755859375,539.2041625976562,1862,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-29 00:00:00,541.5999755859375,559.9000244140625,531.9500122070312,551.0999755859375,537.497314453125,524,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-06-30 00:00:00,543.1500244140625,553.5499877929688,537.0499877929688,545.7000122070312,532.2306518554688,590,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-01 00:00:00,555.0499877929688,565.5499877929688,535.0499877929688,541.2999877929688,527.939208984375,602,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-04 00:00:00,556.3499755859375,556.3499755859375,537.6500244140625,549.4500122070312,535.8880615234375,378,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-05 00:00:00,560.0499877929688,560.0499877929688,535.0,538.75,525.4521484375,1379,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-06 00:00:00,557.0499877929688,595.0,533.7999877929688,545.4000244140625,531.9381103515625,8845,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-07 00:00:00,546.9500122070312,576.0999755859375,544.0999755859375,563.3499755859375,549.4449462890625,2383,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-08 00:00:00,578.0,578.0,553.5499877929688,559.0999755859375,545.2998657226562,254,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-11 00:00:00,569.0999755859375,569.0999755859375,553.7000122070312,563.4500122070312,549.5425415039062,1788,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-12 00:00:00,567.0499877929688,567.0499877929688,541.3499755859375,549.9500122070312,536.375732421875,1309,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-13 00:00:00,557.0499877929688,561.0,543.9500122070312,548.8499755859375,535.3028564453125,613,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-14 00:00:00,557.0499877929688,557.4500122070312,529.9500122070312,533.1500244140625,519.9904174804688,5179,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-15 00:00:00,547.0499877929688,547.0499877929688,521.0,529.8499755859375,516.7718505859375,1371,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-18 00:00:00,544.4500122070312,555.3499755859375,535.0,537.5999755859375,524.3305053710938,937,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-19 00:00:00,556.0499877929688,556.0499877929688,523.25,540.0,526.6712646484375,1136,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-20 00:00:00,557.0,557.0,539.9500122070312,541.25,527.8904418945312,989,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-21 00:00:00,542.0499877929688,557.5499877929688,534.9500122070312,549.7999877929688,536.2294311523438,1044,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-22 00:00:00,556.0,556.0,535.0499877929688,539.9500122070312,526.6226196289062,3444,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-25 00:00:00,548.9000244140625,549.9500122070312,525.2999877929688,539.9000244140625,526.5738525390625,1530,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-26 00:00:00,546.0499877929688,552.9500122070312,530.3499755859375,544.8499755859375,531.401611328125,861,ELDEHSG,,,Eldeco Housing And Industries Limited
2022-07-27 00:00:00,533.0,555.0,533.0,547.6500244140625,534.1325073242188,908,ELDEHSG,,,Eldeco Housing And Industries Limited
